,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,shortwave_radiation_sum
0,2022-01-01 05:00:00,11.5725,7.4225,9.605833,10.621353,5.6684523,8.392408,26.5,1.61
1,2022-01-02 05:00:00,13.6225,2.0225,9.101666,11.198116,-3.44729,6.312523,8.8,2.57
2,2022-01-03 05:00:00,1.6225001,-4.7775,-1.5795833,-3.709321,-10.994707,-7.9731297,1.9000001,1.36
3,2022-01-04 05:00:00,0.6225,-6.5775,-3.1191664,-4.213054,-12.3623905,-8.126157,0.0,9.23
4,2022-01-05 05:00:00,6.9725,-2.1275,2.0745833,2.6015902,-7.4814973,-1.9401445,0.3,3.19
5,2022-01-06 05:00:00,4.1225,-0.2775,1.6995832,-1.1360676,-4.504116,-2.9947274,0.1,8.41
6,2022-01-07 05:00:00,-0.32750002,-6.0775,-2.0691664,-5.6345625,-11.753696,-7.810501,8.9,9.17
7,2022-01-08 05:00:00,-2.5774999,-8.9275,-5.8858323,-6.9061947,-13.583293,-10.897935,0.0,10.17
8,2022-01-09 05:00:00,4.0725,-5.0275,0.6266668,-0.10236168,-10.154991,-4.2066884,4.9999995,3.48
9,2022-01-10 05:00:00,3.8225002,-4.2275,-1.8295835,-0.72229743,-10.713184,-8.0504675,0.0,10.02
10,2022-01-11 05:00:00,-4.5275,-8.6775,-7.223333,-11.092882,-16.098991,-13.514262,0.0,10.06
11,2022-01-12 05:00:00,4.6225,-7.0775,-1.9545833,-1.0504804,-12.841835,-7.388399,0.0,8.68
12,2022-01-13 05:00:00,6.9225,-3.3274999,1.0204165,3.266687,-7.1149797,-2.535508,0.0,8.23
13,2022-01-14 05:00:00,5.0725,-5.4275,1.2433335,-1.9159784,-12.03209,-4.5945644,0.0,8.15
14,2022-01-15 05:00:00,-5.2275,-11.0775,-8.292083,-10.903292,-17.688843,-14.401202,0.0,9.86
15,2022-01-16 05:00:00,2.6725001,-13.2275,-6.148333,-3.9520626,-18.590492,-11.710883,6.8,5.32
16,2022-01-17 05:00:00,9.1725,0.022499993,3.3183334,0.92692566,-6.8951936,-2.927482,33.599995,4.19
17,2022-01-18 05:00:00,2.0225,-5.0775,-1.2066666,-4.971651,-10.172123,-7.372233,0.0,8.09
18,2022-01-19 05:00:00,7.6225,-4.3775,2.0370834,2.157073,-8.178256,-2.7865498,0.0,6.88
19,2022-01-20 05:00:00,4.7225,-6.3775,0.2266667,0.21706152,-13.232531,-5.043584,7.1,5.71
20,2022-01-21 05:00:00,-5.1775,-11.3775,-8.265,-11.717772,-18.101189,-14.843825,0.0,9.61
21,2022-01-22 05:00:00,-1.4775,-12.1275,-6.804582,-5.3822446,-18.366219,-12.088386,0.0,11.34
22,2022-01-23 05:00:00,2.7725,-6.0775,-2.119167,-2.670763,-11.291386,-6.974914,0.3,9.49
23,2022-01-24 05:00:00,0.27249998,-2.8775,-1.3420835,-3.8585496,-7.192665,-5.365132,0.2,7.86
24,2022-01-25 05:00:00,6.4225,-3.8775,1.2641665,1.5228491,-9.241036,-2.9316006,0.0,7.92
25,2022-01-26 05:00:00,-3.0275,-7.7775,-5.4670835,-9.8055,-13.185101,-11.247445,0.0,11.78
26,2022-01-27 05:00:00,-0.17750001,-9.3275,-5.1295834,-5.906521,-13.717811,-9.94007,0.0,11.32
27,2022-01-28 05:00:00,0.67249995,-2.6275,-1.2004167,-2.800099,-7.8093624,-5.3060718,3.2000003,4.13
28,2022-01-29 05:00:00,-2.7775,-13.3775,-9.029583,-9.680981,-21.44012,-17.008867,17.9,4.92
29,2022-01-30 05:00:00,-6.1775,-13.7275,-10.381666,-10.825596,-21.262053,-16.100063,0.0,13.11
30,2022-01-31 05:00:00,-3.3775,-17.4775,-10.8045845,-7.5812845,-22.759134,-15.604024,0.0,12.01
31,2022-02-01 05:00:00,-1.5775,-13.4775,-6.9983335,-5.541586,-18.883654,-11.671132,0.0,12.99
32,2022-02-02 05:00:00,3.5225,-7.2275,-1.1045834,0.7521043,-11.451176,-4.5031686,0.0,10.68
33,2022-02-03 05:00:00,10.2725,2.2725,5.274583,6.9404755,-0.5833821,2.6332884,12.8,2.38
34,2022-02-04 05:00:00,11.6725,-2.2275,3.4495838,8.594166,-6.954048,-1.050399,23.800001,2.11
35,2022-02-05 05:00:00,-1.7774999,-7.2775,-4.387917,-7.2970495,-13.3323555,-10.87206,0.3,12.89
36,2022-02-06 05:00:00,-1.4275,-8.8275,-5.39625,-6.7986345,-13.875169,-10.152719,0.0,12.04
37,2022-02-07 05:00:00,2.5725,-4.6775,0.0662501,-1.3329358,-9.495131,-3.907734,5.7000003,2.56
38,2022-02-08 05:00:00,8.0225,-2.1775,2.4245834,2.6294703,-7.411238,-2.4058118,3.1999998,12.95
39,2022-02-09 05:00:00,4.7725,-4.7775,0.1558333,-0.002562523,-9.058289,-4.2998543,0.0,13.27
40,2022-02-10 05:00:00,11.0725,-0.4275,4.195417,5.7488346,-4.262685,-0.29016092,0.1,12.91
41,2022-02-11 05:00:00,12.1725,-3.6775,4.705834,7.485038,-7.601643,0.13870637,0.0,13.75
42,2022-02-12 05:00:00,13.4225,5.0225,9.620418,9.05389,0.039546013,4.827235,0.0,11.91
43,2022-02-13 05:00:00,4.0225,-3.9775,-0.3379166,-0.6824925,-10.160394,-5.1071267,5.6999984,3.47
44,2022-02-14 05:00:00,-3.3274999,-10.1775,-7.1650004,-10.885868,-16.73677,-13.413449,0.0,15.26
45,2022-02-15 05:00:00,-0.2775,-9.2275,-5.2275004,-5.5838757,-14.49808,-10.232032,0.0,15.14
46,2022-02-16 05:00:00,6.2225,-5.0275,1.0725002,0.75312805,-9.133375,-3.5738847,0.0,12.31
47,2022-02-17 05:00:00,16.9725,6.3725,11.410001,12.360544,1.3143835,6.872771,5.5,9.18
48,2022-02-18 05:00:00,15.4225,-3.4275,6.1454177,10.310022,-7.7329597,0.3296026,9.3,14.04
49,2022-02-19 05:00:00,3.6225,-5.5775,-1.6254169,-3.53456,-12.189974,-7.92084,0.4,10.18
50,2022-02-20 05:00:00,2.6725001,-6.5275,-2.4941664,-3.4040365,-13.710511,-8.1872,0.0,15.02
51,2022-02-21 05:00:00,9.8725,-1.9775,2.7766666,5.952243,-6.5124164,-1.2641367,0.0,14.94
52,2022-02-22 05:00:00,14.3225,0.27249998,8.687083,11.466547,-2.4892287,5.3047414,5.1,6.28
53,2022-02-23 05:00:00,18.9725,2.2225,12.785,15.653807,-4.084734,9.106798,0.1,10.53
54,2022-02-24 05:00:00,0.5725,-1.7275,-0.39833334,-4.3742237,-7.291178,-5.633096,0.1,6.17
55,2022-02-25 05:00:00,6.6725,-3.7275,0.9120833,0.724597,-11.15329,-4.1734724,19.9,5.6
56,2022-02-26 05:00:00,3.0225,-6.5775,-1.9400005,-2.1660995,-12.278196,-7.285425,0.0,12.79
57,2022-02-27 05:00:00,8.0725,-3.7775,1.6891665,1.1947618,-8.646553,-4.2083073,0.0,16.8
58,2022-02-28 05:00:00,1.5225,-4.6775,-1.5670835,-3.776812,-10.773867,-6.955812,0.0,17.23
59,2022-03-01 05:00:00,5.9225,-3.5774999,2.3433335,2.1035585,-7.945826,-2.0552049,0.2,7.43
60,2022-03-02 05:00:00,10.5725,0.92249995,5.2933335,6.2365894,-2.5866966,1.3091116,0.0,16.25
61,2022-03-03 05:00:00,5.4225,-3.9275,2.7370837,0.39098072,-10.614995,-2.991581,3.5000002,17.38
62,2022-03-04 05:00:00,3.2225,-7.1275,-2.6045835,-2.2949932,-12.049092,-7.4509335,0.0,18.2
63,2022-03-05 05:00:00,5.3725,-4.5275,1.41,1.9337859,-8.955509,-2.7760687,0.1,12.09
64,2022-03-06 05:00:00,19.4725,3.1225,12.61,16.35661,0.08299112,9.415008,2.0,8.75
65,2022-03-07 05:00:00,23.0225,11.0225,17.2475,19.424044,8.0474615,14.429757,3.6,12.32
66,2022-03-08 05:00:00,7.7225,1.3225,4.77875,2.2324834,-3.923632,-0.8206709,0.0,17.95
67,2022-03-09 05:00:00,3.7725,0.27249998,2.0266666,0.011306286,-3.7541983,-2.0750077,15.4,1.76
68,2022-03-10 05:00:00,8.7225,-1.9275,2.7954166,5.993848,-5.670459,-0.4162592,0.0,15.93
69,2022-03-11 05:00:00,10.5225,-0.7275,4.5933332,6.8502645,-4.5845447,1.0015625,0.0,18.55
70,2022-03-12 05:00:00,6.5225,-4.6775,0.9724996,4.159526,-13.130405,-4.5380993,15.400001,2.51
71,2022-03-13 05:00:00,2.8725,-6.1275,-2.1316667,-4.239882,-14.245459,-8.612817,0.2,18.77
72,2022-03-14 05:00:00,13.2725,-2.5774999,5.6162496,8.931891,-6.579894,1.1849984,0.0,19.16
73,2022-03-15 05:00:00,15.7225,3.1225,9.480834,13.517618,-0.87144184,6.063638,0.0,17.03
74,2022-03-16 05:00:00,16.422499,3.1225,9.332917,15.47275,-0.20070124,6.7759953,0.1,19.36
75,2022-03-17 05:00:00,11.9725,3.8225002,8.24125,10.094138,1.4326677,6.0361724,6.6,5.64
76,2022-03-18 05:00:00,20.7725,6.7225,11.587082,20.694973,3.750082,10.278928,0.0,18.2
77,2022-03-19 05:00:00,17.672499,6.7225,12.743333,16.971828,3.6549768,11.310267,3.3,13.2
78,2022-03-20 05:00:00,15.0225,6.9725,10.735001,10.649513,0.85815096,6.567917,0.1,11.55
79,2022-03-21 05:00:00,15.7225,4.9725,9.74125,9.548913,-0.30611968,4.7563453,0.0,19.72
80,2022-03-22 05:00:00,13.0725,4.4725,8.301667,7.09447,-0.7380364,3.440529,0.0,19.89
81,2022-03-23 05:00:00,7.8725004,1.4725001,4.6454167,3.2304187,-3.0853956,-0.018917153,3.7,11.63
82,2022-03-24 05:00:00,9.6725,4.2225,7.1579175,6.527973,-0.6831765,3.2107449,24.400002,5.7
83,2022-03-25 05:00:00,15.9225,4.6225,9.957917,12.260782,2.1492844,6.5431857,4.1,17.09
84,2022-03-26 05:00:00,10.1225,4.2225,7.674584,6.8845673,-1.0608718,3.5550191,5.8,13.87
85,2022-03-27 05:00:00,7.7225,-1.5274999,3.7100003,1.3247428,-8.734851,-2.3818371,0.3,13.47
86,2022-03-28 05:00:00,0.22249998,-5.3275,-2.7795837,-7.6213284,-12.508879,-10.3966875,0.1,19.02
87,2022-03-29 05:00:00,3.2225,-5.1775,-0.8066666,-3.1583683,-12.688645,-7.1717973,0.0,20.97
88,2022-03-30 05:00:00,5.6725,-3.4775,1.6495832,0.99014425,-7.771626,-2.7641013,0.0,12.99
89,2022-03-31 05:00:00,18.922499,3.8225002,13.730832,15.772297,0.6615448,10.489101,5.3,8.86
90,2022-04-01 05:00:00,14.5225,4.8225,10.380832,14.0355625,-1.553133,6.136722,1.6000001,13.41
91,2022-04-02 05:00:00,11.1225,1.3725001,5.7120824,8.041121,-4.0777254,1.2556304,0.0,23.14
92,2022-04-03 05:00:00,8.5225,3.4225001,5.7725005,5.7793016,-1.5082374,2.6132424,3.4999998,7.94
93,2022-04-04 05:00:00,12.2725,2.6725001,7.2516665,7.935152,-2.2818477,2.6719515,0.1,17.51
94,2022-04-05 05:00:00,12.0725,1.2225001,6.724584,8.247244,-1.7311463,3.710206,2.6,9.97
95,2022-04-06 05:00:00,12.6225,6.3225,8.910001,9.076504,2.1932812,4.9579816,19.2,8.34
96,2022-04-07 05:00:00,11.1725,5.9225,8.657917,8.334632,2.3316011,4.7989774,66.3,3.59
97,2022-04-08 05:00:00,16.672499,6.8725,11.562084,12.852829,2.6677523,8.192815,5.7,22.76
98,2022-04-09 05:00:00,13.9225,5.1725,9.141252,10.399796,2.7415752,6.1310887,5.5999994,19.61
99,2022-04-10 05:00:00,9.9225,3.5725,7.0579166,3.4811153,-1.138453,1.4194531,0.0,16.33
100,2022-04-11 05:00:00,12.7225,1.9725001,7.655833,10.544137,-2.650589,4.0617495,0.0,23.95
101,2022-04-12 05:00:00,20.6225,7.5225,12.624583,18.223558,4.1466684,10.283625,1.6,17.78
102,2022-04-13 05:00:00,18.322498,7.2225,13.553749,18.094593,5.0146093,12.179668,0.0,20.09
103,2022-04-14 05:00:00,28.572498,13.2225,19.726667,28.141708,10.437685,18.525661,0.2,20.46
104,2022-04-15 05:00:00,19.6225,6.1725,13.709999,15.52051,3.2018452,9.685748,0.0,25.43
105,2022-04-16 05:00:00,19.7725,7.2225,13.74125,17.369812,3.8674002,9.890088,4.2999997,15.61
106,2022-04-17 05:00:00,10.1725,3.5225,7.0391674,4.2521257,-0.97767854,2.0809832,0.4,23.15
107,2022-04-18 05:00:00,10.0725,1.4225,5.9579167,6.1117544,-1.8515735,1.3762759,12.1,15.84
108,2022-04-19 05:00:00,11.2225,4.6725,7.8849998,5.6095905,-1.5155067,1.6332374,22.500002,20.13
109,2022-04-20 05:00:00,13.9225,3.2725,8.312085,10.476581,-2.1302748,3.967905,0.0,26.06
110,2022-04-21 05:00:00,12.9225,4.7225,9.462083,9.008168,2.2196312,6.0417976,0.3,16.13
111,2022-04-22 05:00:00,18.2225,8.2225,13.187083,14.911591,5.6793365,10.064397,0.0,26.18
112,2022-04-23 05:00:00,14.5225,6.4725,10.199586,12.853487,3.1043768,7.4118786,0.0,16.29
113,2022-04-24 05:00:00,15.5225,6.9725,10.662085,11.905785,4.618272,7.618616,0.0,23.81
114,2022-04-25 05:00:00,14.4225,6.0725,10.187083,11.079474,3.7063541,6.9763417,0.0,22.2
115,2022-04-26 05:00:00,16.2225,9.7725,12.91,15.665113,7.3542614,12.047859,4.9000006,7.29
116,2022-04-27 05:00:00,12.8225,4.2225,9.501667,10.391069,-2.171366,3.9511497,0.0,20.74
117,2022-04-28 05:00:00,12.3225,3.0725,7.4558334,5.450774,-2.551233,1.1656004,0.0,26.88
118,2022-04-29 05:00:00,15.2725,3.1225,9.253751,9.611844,-2.8093936,3.5411894,0.0,28.31
119,2022-04-30 05:00:00,17.672499,4.1225,10.81,14.421274,-0.3744669,6.986843,0.0,28.03
120,2022-05-01 05:00:00,18.572498,5.2725,11.693334,17.53754,2.067072,9.21711,1.1,25.24
121,2022-05-02 05:00:00,14.8225,9.3225,11.866249,13.796303,7.4833193,10.143673,2.6999998,8.16
122,2022-05-03 05:00:00,18.322498,7.1725,11.485,18.068453,5.3033676,9.342786,0.0,21.64
123,2022-05-04 05:00:00,20.4725,9.5225,13.518333,19.796515,6.6071215,12.515155,5.2999997,12.54
124,2022-05-05 05:00:00,21.7725,11.0725,15.770416,22.384398,8.915984,14.684571,0.0,26.09
125,2022-05-06 05:00:00,13.9725,9.2225,12.1225,13.698717,6.687043,10.933715,22.5,4.35
126,2022-05-07 05:00:00,10.3725,6.7225,8.468335,6.387863,1.2767344,3.6199818,27.900003,3.26
127,2022-05-08 05:00:00,12.7725,6.8225,9.574585,6.8421793,0.7330966,4.097714,2.3,11.34
128,2022-05-09 05:00:00,18.6225,5.7725,12.157914,15.308294,0.008662701,7.37558,0.0,28.67
129,2022-05-10 05:00:00,19.8725,7.7225,13.753749,16.432978,2.147955,9.071728,0.0,27.57
130,2022-05-11 05:00:00,21.072498,8.6225,14.45375,19.68134,3.726388,11.461299,0.0,20.76
131,2022-05-12 05:00:00,20.8725,11.1725,15.4225,21.964266,9.791954,14.931079,0.0,14.17
132,2022-05-13 05:00:00,21.2725,13.7225,16.262083,22.654621,12.945459,16.56743,1.8000002,8.81
133,2022-05-14 05:00:00,20.572498,13.9225,16.432917,22.216663,13.321871,17.283434,7.0,10.04
134,2022-05-15 05:00:00,24.6225,14.2725,17.926664,26.287228,14.92268,18.828037,1.0,19.31
135,2022-05-16 05:00:00,23.072498,15.2225,18.916248,25.28272,12.931025,19.410627,6.9000006,19.35
136,2022-05-17 05:00:00,23.072498,11.5225,17.614166,18.933435,10.182003,14.568162,0.0,26.27
137,2022-05-18 05:00:00,21.2725,11.2725,16.270416,19.457813,8.030235,13.946911,0.2,26.94
138,2022-05-19 05:00:00,21.7725,12.3725,15.384997,21.477468,10.995523,14.78667,13.900001,13.37
139,2022-05-20 05:00:00,21.322498,10.8725,16.449583,21.46441,10.357317,16.359001,5.7999997,20.47
140,2022-05-21 05:00:00,32.0225,16.072498,23.282915,37.547707,17.1234,26.065483,0.0,26.52
141,2022-05-22 05:00:00,30.5225,20.4725,25.05375,34.39421,20.751713,27.021196,1.1,25.13
142,2022-05-23 05:00:00,22.422499,15.4725,18.920416,20.523922,12.483585,16.698814,0.0,26.84
143,2022-05-24 05:00:00,19.1225,12.5725,15.755832,17.738295,11.718575,14.32547,0.1,16.46
144,2022-05-25 05:00:00,18.9725,11.0225,14.455833,18.598965,9.983788,13.011932,0.0,24.3
145,2022-05-26 05:00:00,19.5225,10.9725,15.770416,18.228622,10.018878,14.658658,0.0,23.93
146,2022-05-27 05:00:00,23.6225,16.2725,19.632917,25.0286,16.413565,20.433249,12.799999,13.86
147,2022-05-28 05:00:00,23.0225,17.422499,20.155832,24.195122,17.201105,21.027685,6.2999997,19.24
148,2022-05-29 05:00:00,24.4725,13.7225,19.15375,24.589113,13.452646,19.20996,0.0,23.9
149,2022-05-30 05:00:00,28.9725,14.9225,22.220415,31.291275,15.273052,23.349579,0.0,27.61
150,2022-05-31 05:00:00,33.5725,18.822498,26.80375,35.519093,19.129307,28.136038,0.0,27.42
151,2022-06-01 05:00:00,21.4725,15.6225,17.922499,22.53028,15.514742,17.760603,10.599999,22.99
152,2022-06-02 05:00:00,26.7725,16.4725,20.722496,29.346329,16.577255,22.49202,5.7000003,18.09
153,2022-06-03 05:00:00,24.2725,18.2225,20.539165,27.383106,16.702171,21.693787,2.2,21.48
154,2022-06-04 05:00:00,26.322498,13.3225,19.868332,27.117596,12.401707,19.744566,0.0,28.48
155,2022-06-05 05:00:00,23.7225,13.0725,18.393332,24.165709,11.66914,17.514082,0.0,29.4
156,2022-06-06 05:00:00,25.922499,13.0725,19.839165,25.620768,12.072489,18.592695,0.0,28.27
157,2022-06-07 05:00:00,24.4725,14.3725,19.784996,23.535538,13.296291,18.289116,0.90000004,20.77
158,2022-06-08 05:00:00,29.2725,19.1225,22.81208,29.230824,18.316416,23.929468,0.4,27.78
159,2022-06-09 05:00:00,28.072498,17.922499,22.645414,27.143478,16.404404,22.27826,9.400001,24.07
160,2022-06-10 05:00:00,26.072498,14.8725,20.44333,24.48303,14.192944,19.536375,0.0,27.45
161,2022-06-11 05:00:00,24.172499,15.5725,20.097498,24.63429,15.971809,20.016634,0.8,15.21
162,2022-06-12 05:00:00,22.6225,15.8725,19.062082,22.463646,16.303381,19.627584,8.400001,13.01
163,2022-06-13 05:00:00,27.422499,17.1225,23.041245,31.043976,18.580873,25.275194,4.5,23.85
164,2022-06-14 05:00:00,27.7225,18.7725,22.349586,29.333366,17.766668,22.412046,0.0,23.18
165,2022-06-15 05:00:00,26.7725,17.3725,21.326666,29.239365,18.30948,21.51834,0.0,27.42
166,2022-06-16 05:00:00,22.9725,17.4725,19.916248,22.531506,17.095259,19.63067,13.1,15.9
167,2022-06-17 05:00:00,31.872498,19.2225,25.103746,31.37035,19.768885,25.05787,0.0,25.2
168,2022-06-18 05:00:00,21.7725,14.9225,18.878746,19.54452,11.848318,15.1580925,0.0,23.22
169,2022-06-19 05:00:00,22.072498,12.5225,17.412085,17.037678,8.186804,13.057663,0.0,27.69
170,2022-06-20 05:00:00,26.322498,12.9725,19.639166,24.275803,10.5054865,17.576973,0.0,27.82
171,2022-06-21 05:00:00,26.322498,14.0225,19.995415,25.47581,12.85033,19.399626,2.1,14.42
172,2022-06-22 05:00:00,20.2725,16.7725,18.382914,20.113245,15.038523,17.7796,2.9000003,13.95
173,2022-06-23 05:00:00,22.172499,15.822499,19.168331,22.059328,15.788687,19.413794,0.8,17.79
174,2022-06-24 05:00:00,25.7725,14.6725,20.737082,28.129757,15.374487,22.00733,0.6,25.2
175,2022-06-25 05:00:00,32.3225,17.9725,24.21625,34.918022,19.52637,25.824102,0.0,28.45
176,2022-06-26 05:00:00,30.672499,19.8725,24.78083,31.707996,21.296349,24.994623,0.0,26.36
177,2022-06-27 05:00:00,26.4725,19.5225,23.441248,28.80716,20.501263,24.803423,8.500001,12.24
178,2022-06-28 05:00:00,27.7225,18.4725,22.20375,27.355467,16.877764,21.743135,0.2,27.78
179,2022-06-29 05:00:00,28.9725,17.0225,22.75583,29.453285,17.707062,22.86429,0.0,27.76
180,2022-06-30 05:00:00,31.5225,17.322498,24.0725,31.925282,17.41282,24.5644,0.0,28.16
181,2022-07-01 05:00:00,33.622498,20.2725,26.495413,34.59068,21.255665,27.897003,0.0,25.23
182,2022-07-02 05:00:00,30.1225,22.822498,25.574583,32.553802,24.750416,27.740946,14.6,17.22
183,2022-07-03 05:00:00,30.9725,21.172499,25.37458,31.990578,20.26316,26.630728,0.1,22.95
184,2022-07-04 05:00:00,29.9725,17.8725,23.987082,30.242664,16.589466,23.412786,0.0,28.3
185,2022-07-05 05:00:00,30.1225,20.0225,24.128746,29.567467,20.793972,24.339418,0.90000004,19.05
186,2022-07-06 05:00:00,31.672499,21.672499,26.659998,32.16341,23.409212,27.896683,0.1,23.29
187,2022-07-07 05:00:00,26.8725,19.7725,23.459997,27.376343,21.992685,23.956993,0.0,16.98
188,2022-07-08 05:00:00,28.822498,19.4725,23.522501,31.301502,21.826107,26.007326,1.4000001,21.26
189,2022-07-09 05:00:00,29.5225,20.6225,24.072496,31.943027,21.026863,25.0186,0.0,24.89
190,2022-07-10 05:00:00,27.1225,18.5225,22.499582,28.860767,16.591,22.17943,0.0,28.63
191,2022-07-11 05:00:00,28.322498,17.4725,22.495415,28.49496,18.899979,22.039911,0.0,27.19
192,2022-07-12 05:00:00,33.7725,19.322498,26.4225,34.296818,19.0642,26.931915,0.6,24.43
193,2022-07-13 05:00:00,32.622498,21.322498,26.570417,34.131683,23.393787,27.895662,0.0,25.08
194,2022-07-14 05:00:00,31.422499,21.4725,26.226662,35.097206,23.800705,27.746979,0.3,23.3
195,2022-07-15 05:00:00,28.3725,20.4725,24.185,29.025723,20.821775,24.722109,0.1,22.66
196,2022-07-16 05:00:00,27.6225,20.1225,23.326668,30.556324,21.89513,25.982355,13.1,19.43
197,2022-07-17 05:00:00,27.822498,19.922499,24.137083,30.890423,22.446058,26.949732,1.0,20.8
198,2022-07-18 05:00:00,29.9725,22.322498,25.01,32.042484,25.899263,27.902977,13.0,14.55
199,2022-07-19 05:00:00,33.5725,21.2225,27.039167,35.144527,22.72835,28.748903,0.0,26.05
200,2022-07-20 05:00:00,33.8225,22.322498,28.11833,37.982212,24.552387,30.688133,0.0,25.3
201,2022-07-21 05:00:00,33.5225,24.572498,28.497498,36.480255,27.108961,31.279083,2.6,22.14
202,2022-07-22 05:00:00,34.0725,21.4725,27.434998,36.584595,23.711977,29.783869,0.0,24.6
203,2022-07-23 05:00:00,34.3225,22.822498,28.012083,37.694187,25.920923,30.681984,0.0,27.2
204,2022-07-24 05:00:00,35.8225,23.922499,29.914167,37.30128,26.438236,31.114466,0.0,24.58
205,2022-07-25 05:00:00,31.3725,25.0225,27.043333,34.39153,26.905655,29.640978,24.1,15.3
206,2022-07-26 05:00:00,28.7725,19.922499,24.441246,28.813595,20.564623,24.756622,0.0,20.35
207,2022-07-27 05:00:00,28.0225,17.9725,23.80375,29.327602,18.983364,25.182283,0.0,22.21
208,2022-07-28 05:00:00,30.5225,22.072498,25.962084,34.87565,25.115318,29.145935,1.3,21.11
209,2022-07-29 05:00:00,30.5225,22.172499,26.314165,31.381413,24.085007,28.148657,0.5,12.93
210,2022-07-30 05:00:00,32.0225,22.0225,26.24958,30.413635,22.940495,26.597937,0.7,25.69
211,2022-07-31 05:00:00,28.5225,18.922499,24.362082,29.133045,20.617632,25.67666,0.0,20.78
212,2022-08-01 05:00:00,26.1225,20.672499,23.122498,28.337421,21.851763,25.234827,7.399999,13.79
213,2022-08-02 05:00:00,33.2225,21.2225,26.893335,34.916622,23.666403,29.38183,0.0,23.82
214,2022-08-03 05:00:00,32.3225,21.172499,25.349585,34.248745,22.02108,27.267359,0.0,26.63
215,2022-08-04 05:00:00,33.0225,21.172499,27.178747,35.86898,23.691576,29.326902,0.0,24.58
216,2022-08-05 05:00:00,32.7225,22.9725,27.85791,36.69924,25.536844,30.873123,0.4,17.51
217,2022-08-06 05:00:00,32.372498,23.2725,27.56,34.638565,26.475254,30.36023,4.4,22.35
218,2022-08-07 05:00:00,34.122498,23.5225,28.291252,34.77736,26.852913,30.999304,1.9000001,20.8
219,2022-08-08 05:00:00,34.4725,25.322498,29.512083,36.737442,28.058739,31.947075,0.70000005,22.69
220,2022-08-09 05:00:00,37.3225,26.072498,29.891249,40.521656,29.295738,33.581142,7.1,20.93
221,2022-08-10 05:00:00,32.5725,22.9725,26.145414,34.387268,24.369888,28.367432,0.1,18.82
222,2022-08-11 05:00:00,32.122498,22.9725,26.2975,32.33136,24.129814,28.50096,0.8,20.64
223,2022-08-12 05:00:00,29.0225,20.9725,24.78083,27.665205,18.836521,23.34671,0.0,24.17
224,2022-08-13 05:00:00,26.9725,17.6225,21.914164,26.038227,16.402374,20.314093,0.0,25.3
225,2022-08-14 05:00:00,26.8725,16.6225,22.051664,25.900127,16.484646,21.499191,0.0,22.33
226,2022-08-15 05:00:00,27.2725,17.922499,22.401665,27.839218,18.249985,22.795073,0.1,21.44
227,2022-08-16 05:00:00,27.9725,18.1225,22.662085,25.997908,18.983427,22.721334,0.0,22.99
228,2022-08-17 05:00:00,26.8725,18.172499,22.34958,25.884336,18.624798,22.563555,0.2,15.67
229,2022-08-18 05:00:00,30.6225,17.1225,23.764166,29.060593,18.318378,23.909124,0.1,22.16
230,2022-08-19 05:00:00,31.4725,17.672499,24.545418,31.893002,17.912346,24.656303,0.0,21.53
231,2022-08-20 05:00:00,31.5225,20.9725,25.674582,33.321297,23.00226,27.101929,0.3,21.36
232,2022-08-21 05:00:00,27.672499,19.8725,23.907915,29.799767,22.358597,25.966719,0.1,17.12
233,2022-08-22 05:00:00,24.322498,21.0225,22.664164,27.544687,23.698019,25.598497,17.7,12.12
234,2022-08-23 05:00:00,28.9725,20.7225,24.005835,32.385677,22.966713,26.63691,5.7999997,21.85
235,2022-08-24 05:00:00,31.2225,19.5225,25.076668,31.863766,21.55317,26.203568,0.0,22.6
236,2022-08-25 05:00:00,31.5225,19.2225,25.314165,33.817287,20.925154,26.503342,0.0,22.93
237,2022-08-26 05:00:00,29.322498,20.9725,24.557917,32.215416,23.46519,26.728712,16.500002,18.76
238,2022-08-27 05:00:00,29.5225,20.172499,24.870415,31.651337,22.234554,27.08335,0.0,21.06
239,2022-08-28 05:00:00,27.2225,21.572498,23.739166,28.906292,24.031015,25.94506,1.4000001,15.48
240,2022-08-29 05:00:00,28.3725,21.072498,24.516245,31.633305,24.27389,27.382315,0.1,19.67
241,2022-08-30 05:00:00,29.922499,21.572498,25.151663,33.014954,24.879955,27.686808,2.1999998,19.74
242,2022-08-31 05:00:00,28.7725,20.572498,24.176666,28.318134,19.77932,24.273867,0.1,21.52
243,2022-09-01 05:00:00,29.822498,19.322498,23.941248,28.528065,17.922539,22.550453,0.0,23.27
244,2022-09-02 05:00:00,24.922499,15.6725,20.25375,26.3182,14.541752,20.021557,0.0,23.03
245,2022-09-03 05:00:00,26.1225,17.572498,21.8975,28.04498,18.725462,23.094526,0.0,19.76
246,2022-09-04 05:00:00,30.1225,20.172499,24.264168,32.915848,22.361555,26.854101,1.3,16.82
247,2022-09-05 05:00:00,28.322498,20.9725,24.066248,32.125126,24.08456,27.105232,6.8,15.08
248,2022-09-06 05:00:00,22.2225,19.672499,21.222498,25.57808,20.195288,23.202032,31.400002,4.52
249,2022-09-07 05:00:00,22.7725,18.6225,20.280832,22.637716,18.274101,20.40117,1.2,7.98
